game_id,Date,tournament,speed,opening,color,rating,opponent_rating,game_ending,winner,analysis,accuracy,inaccuracy,mistake,blunder
e71iqJ7I,04/14/2022,False,blitz,Pirc Defense,black,2048,2024,resign,black,,,,,
ydChvGuz,04/13/2022,False,blitz,Modern Defense,black,2048,2024,outoftime,,,,,,
nLiNyOgR,04/13/2022,False,blitz,Slav Defense: Three Knights Variation,white,2042,2073,resign,white,,,,,
6ubuU4gj,04/13/2022,False,blitz,Pirc Defense,black,2046,2129,mate,white,,,,,
VTHfpfnI,04/13/2022,False,blitz,King's Indian Defense: Smyslov Variation,black,2041,2024,resign,black,,,,,
b3chNs2H,04/13/2022,False,blitz,Dutch Defense: Normal Variation,white,2041,2031,draw,,,,,,
Tr7mMGtJ,04/13/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2035,2049,mate,white,,,,,
umbmpYf0,04/13/2022,True,blitz,Pirc Defense,black,2044,1819,mate,white,,,,,
cpuWBxgo,04/13/2022,True,blitz,Horwitz Defense,white,2044,1577,resign,white,,,,,
z0G2PqnY,04/13/2022,True,blitz,"King's Indian Defense: Normal Variation, Standard Development",black,2049,2046,resign,white,,,,,
Ar7kDAn7,04/13/2022,False,blitz,Slav Defense: Exchange Variation,white,2055,2065,outoftime,black,,,,,
t98muORe,04/12/2022,True,blitz,Horwitz Defense,white,2061,2050,resign,black,,,,,
i0Op78kv,04/12/2022,True,blitz,Pirc Defense,black,2059,1794,resign,black,,,,,
PWY0rOzg,04/12/2022,False,blitz,Indian Defense,black,2066,1995,outoftime,white,,,,,
m57BvJGD,04/12/2022,True,rapid,King's Indian Defense: Makogonov Variation,white,2095,1994,mate,white,,,,,
X2pITtI9,04/12/2022,True,rapid,Modern Defense: Averbakh System,white,2103,2050,mate,black,,,,,
h5noHy2D,04/12/2022,True,rapid,Pirc Defense,black,2100,1906,mate,black,,,,,
2AgFh3a4,04/12/2022,True,rapid,King's Indian Defense: Four Pawns Attack,black,2098,1698,outoftime,black,30 68 28 60 50 70 67 73 -13 105 28 50 16 6 -18 135 144 142 67 102 78 73 69 80 87 90 82 124 103 308 290 315 355 364 258 252 246 250 74 58 62 57 -17 -17 -97 -37 -31 0 -8 -37 0 43 29 34 0 73 63 101 0 24 112 248 67 108 -8 78 0 313 59 91 0 3 0 2 -631 -641 -692 -686 -723 -707 -700 -626 -623 -625 -837 -821 -839 -832 ,39.0,3.0,3.0,2.0
yH0ab1oo,04/12/2022,True,rapid,King's Indian Defense: Kramer Variation,white,2102,2263,resign,black,,,,,
d22iCS0i,04/12/2022,False,blitz,French Defense: Steinitz Variation,black,2059,2103,outoftime,black,30 23 -8 30 0 0 16 0 38 0 0 0 -47 -6 -150 -145 -136 -90 -103 -93 -164 -147 -172 -166 -196 -117 -194 -168 -166 -108 -130 -77 -95 -113 -144 -121 -116 -43 -41 54 66 198 86 359 0 0 -46 26 -76 -13 -20 61 58 17 0 0 0 0 -8 177 46 180 45 28 33 95 58 58 14 0 -7 0 -12 -15 -69 -62 -186 -191 -248 -89 -81 -44 -37 -25 -29 31 8 841 0 0 0 0 0 0 0 35 -28 -36 -38 -10 -26 0 0 0 0 0 0 0 0 0 5 6 3 0 5 4 6 0 0 0 0 0 0 1 ,45.0,9.0,3.0,3.0
PfIfXfDK,04/12/2022,False,blitz,Queen's Gambit Declined: Cambridge Springs Defense,white,2054,2032,resign,white,,,,,
sD5O4gmp,04/12/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2048,2045,resign,black,,,,,
yQDLhToL,04/12/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2042,2046,resign,white,,,,,
z6DOOV9e,04/12/2022,False,blitz,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",white,2048,2071,resign,black,,,,,
wWVcFCM1,04/12/2022,False,blitz,English Opening: Great Snake Variation,black,2048,2054,draw,,,,,,
Ry79LiNB,04/12/2022,False,blitz,Modern Defense,black,2046,2128,draw,,,,,,
TgvhMOOQ,04/12/2022,False,blitz,Pirc Defense,black,2041,2007,resign,black,,,,,
b82e0y9T,04/12/2022,False,blitz,Queen's Gambit Declined,white,2047,2033,mate,black,,,,,
Wb00KQXk,04/12/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2041,2049,mate,white,,,,,
O490iUKG,04/12/2022,False,blitz,Slav Defense: Modern Line,white,2047,2043,outoftime,black,,,,,
nlfnJ09b,04/12/2022,False,blitz,Pirc Defense,black,2053,2038,resign,white,,,,,
1X8VVWMR,04/11/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2047,2079,outoftime,black,,,,,
cKpwYF0I,04/11/2022,False,blitz,Queen's Gambit Declined: Chigorin Defense,white,2042,2012,timeout,white,,,,,
E1gIaCRY,04/11/2022,False,blitz,Modern Defense,black,2036,2044,resign,black,,,,,
XqZnxX9Y,04/11/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2029,2107,resign,white,30 66 26 51 65 53 68 73 40 35 21 43 44 83 102 131 105 108 110 116 21 60 39 115 93 55 53 92 -109 172 171 410 264 207 184 326 225 161 123 99 106 142 -32 -34 -12 -29 -32 37 66 89 0 507 15 -3 0 0 -64 626 -18 -8 -385 -112 -275 -107 -104 -53 -40 -27 -86 5 -51 25 7 560 564 590 583 738 731 753 782 ,71.0,6.0,1.0,5.0
YCeGT15u,04/11/2022,False,blitz,Pirc Defense,black,2033,2102,resign,white,,,,,
dKhq7oGu,04/11/2022,False,blitz,Queen's Indian Accelerated,white,2039,2054,outoftime,black,,,,,
xoXU244B,04/11/2022,False,blitz,King's Indian Defense: Four Pawns Attack,black,2046,1972,mate,white,,,,,
qJT6CbyC,04/11/2022,False,blitz,Queen's Gambit Declined: Semi-Tarrasch Defense,white,2041,1977,resign,white,,,,,
flccELuw,04/11/2022,False,blitz,Modern Defense,black,2035,2053,resign,black,,,,,
O4P4saMe,04/11/2022,False,blitz,Indian Defense,white,2029,2066,resign,white,,,,,
4DXjXKxt,04/11/2022,False,blitz,Sicilian Defense: Marshall Gambit,black,2035,2026,mate,white,,,,,
RviN9XzC,04/11/2022,False,blitz,Horwitz Defense,white,2028,2062,mate,white,30 20 16 17 -13 60 37 51 50 44 46 48 53 45 16 10 14 31 26 17 10 21 -11 0 -137 12 -48 -9 -56 -31 -77 0 -65 27 25 25 0 158 99 450 444 719 721 730 746 746 432 451 469 398 499 488 502 458 448 437 408 422 342 515 490 751 808 826 823 838 867 1653 1653 1569 916 959 846 1182 1274 1424 1280 1570 3195 ,29.0,3.0,2.0,0.0
5elX40us,04/11/2022,False,blitz,Modern Defense,black,2034,2025,resign,white,,,,,
uTqV1ReB,04/11/2022,False,blitz,French Defense: Exchange Variation,black,2035,1995,draw,,,,,,
B62LgaCI,04/11/2022,False,blitz,Indian Defense,white,2029,2025,mate,white,30 23 0 0 10 13 0 0 0 35 13 51 57 60 0 39 22 40 19 96 -36 -1 -50 29 -62 50 44 28 -90 106 115 77 113 653 642 807 831 818 795 846 836 848 834 862 829 851 789 834 775 860 854 882 893 919 842 891 877 850 870 903 800 800 872 838 808 800 755 1185 770 923 870 883 835 932 753 767 785 905 849 6704 ,38.0,2.0,2.0,0.0
2Rc9x3bm,04/11/2022,False,blitz,Queen's Pawn Game,white,2022,2092,outoftime,white,30 66 25 44 28 5 13 21 20 0 0 21 5 0 29 80 -13 107 120 189 198 228 206 213 106 232 236 365 42 55 59 17 5 32 -38 -57 -63 -57 -57 0 -64 -24 -416 -205 -198 31 52 62 30 40 37 50 81 49 57 77 58 182 173 265 244 206 279 213 0 68 104 80 0 0 0 0 0 38 47 189 112 700 632 642 67 99 49 30 54 37 39 955 951 1012 999 1123 1189 1224 1385 1642 1725 1426 1634 1403 7642 6951 1299 ,44.0,8.0,0.0,4.0
jCxHmtZW,04/11/2022,False,blitz,Modern Defense: Standard Defense,black,2028,2027,resign,white,,,,,
27Fr5DiH,04/11/2022,False,blitz,Queen's Gambit Declined: Semi-Tarrasch Defense,white,2034,2041,resign,black,,,,,
D1PLsNUY,04/11/2022,False,blitz,Pirc Defense,black,2028,2023,resign,black,,,,,
VfoUJGCq,04/10/2022,False,bullet,Benko Gambit: Zaitsev System,white,1868,1875,outoftime,black,,,,,
uBFHEKi7,04/10/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2035,1987,resign,white,33 75 40 63 57 72 81 81 70 78 13 20 -38 -33 -49 122 -154 -175 -177 242 241 954 965 1986 1056 1181 946 988 970 1755 1300 ,101.0,0.0,0.0,3.0
nAPWVEBI,04/10/2022,False,blitz,Benoni Defense: Old Benoni,white,2029,2018,resign,white,,,,,
if5T22UF,04/10/2022,False,blitz,Pirc Defense,black,2023,2023,outoftime,black,,,,,
d1GvmM5Q,04/10/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2028,2079,resign,white,,,,,
WnRD5bHT,04/10/2022,False,blitz,King's Indian Defense: Normal Variation,white,2022,2040,mate,white,,,,,
vudHpAkD,04/10/2022,False,blitz,Modern Defense,black,2023,2002,draw,,,,,,
ecf1te1v,04/10/2022,False,blitz,King's Indian Defense: Accelerated Averbakh Variation,white,2037,2021,resign,black,,,,,
XvBVSzng,04/10/2022,False,blitz,Pirc Defense,black,2043,2025,outoftime,white,,,,,
D4bDY3Ri,04/10/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2037,2056,resign,white,,,,,
ECMXmL7d,04/10/2022,False,blitz,Blumenfeld Countergambit,white,2043,2023,resign,black,,,,,
FS1V2MNr,04/10/2022,False,blitz,Lion Defense: Anti-Philidor,black,2049,2080,mate,white,,,,,
oHGEyovs,04/10/2022,False,blitz,Pirc Defense,black,2054,2068,resign,white,,,,,
F4KSLqKP,04/10/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,2048,2056,resign,white,,,,,
Dij91okE,04/10/2022,False,blitz,Lion Defense: Lion's Jaw,black,2042,2068,resign,black,,,,,
AmuLEYUS,04/09/2022,False,blitz,Mieses Opening: Reversed Rat,white,2037,2022,outoftime,white,,,,,
yGOsjJJF,04/09/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2042,2094,resign,black,,,,,
9vMkykUt,04/09/2022,False,blitz,Pirc Defense,black,2036,2054,resign,black,,,,,
lzgYFZtm,04/09/2022,False,blitz,Slav Indian,white,2030,2021,outoftime,white,,,,,
3SL8khI2,04/09/2022,False,blitz,Pirc Defense,black,2036,2018,outoftime,white,,,,,
NlmFSSed,04/09/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2042,2044,resign,black,,,,,
wKrQ03NR,04/09/2022,False,blitz,Old Indian Defense: Czech Variation,white,2048,1991,outoftime,black,,,,,
TI1CStqp,04/09/2022,False,blitz,Benoni Defense: Old Benoni,white,2054,2051,resign,black,,,,,
GxqnYlIh,04/08/2022,True,blitz,Pirc Defense,black,2062,1893,resign,white,,,,,
qyTZfsKT,04/08/2022,True,blitz,Benko Gambit: Zaitsev System,white,2059,1898,resign,white,,,,,
dJiPPGnY,04/08/2022,True,blitz,Modern Defense,black,2059,1136,resign,black,30 68 5 10 0 43 0 19 -33 20 9 15 -12 -17 -50 -26 -93 -93 -371 -252 -234 -161 -163 -33 -241 -251 -220 0 2 -23 4 320 327 397 408 422 -137 473 56 62 -179 -212 -266 -285 -283 -298 -808 -798 -785 -829 -822 -815 -833 -822 -832 -824 -940 -845 -837 -861 -930 -882 -881 -855 -860 -861 -946 -926 -946 -926 -960 -954 -960 -958 -973 -1014 -6147 -1030 -6306 -6678 ,50.0,2.0,1.0,3.0
JpuvfAmR,04/08/2022,True,blitz,Queen's Gambit Declined,white,2058,1642,resign,white,,,,,
uOrExJ5R,04/08/2022,True,blitz,Blumenfeld Countergambit,white,2066,1879,resign,black,,,,,
zEzWEXYr,04/08/2022,True,blitz,Modern Defense: Averbakh System,black,2066,1483,resign,black,,,,,
DT9auByb,04/08/2022,True,blitz,King's Pawn Game: Leonardis Variation,black,2066,1247,mate,black,,,,,
OUjBAhxj,04/08/2022,False,blitz,Philidor Defense: Lion Variation,black,2066,2046,outoftime,,,,,,
XlP4Ip0U,04/08/2022,False,blitz,Pirc Defense,black,2072,2079,mate,white,33 75 40 63 57 72 38 32 39 48 12 0 0 0 -34 -32 -42 -27 -28 -29 -47 -21 -50 431 445 503 481 685 500 605 564 739 536 747 724 917 913 926 906 930 923 928 763 1293 1275 1308 1325 1507 1492 1760 1337 2062 1531 2322 2303 ,61.0,3.0,0.0,1.0
4kjbU2R9,04/08/2022,False,blitz,Pirc Defense,black,2066,2089,outoftime,black,,,,,
S9NzzR7M,04/08/2022,False,blitz,English Opening: Great Snake Variation,black,2072,2069,mate,white,,,,,
wZ36RHc3,04/08/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,2077,2087,resign,black,,,,,
SEbOaYIb,04/07/2022,False,blitz,Van't Kruijs Opening,black,2083,2049,resign,white,,,,,
Z0wbGi06,04/07/2022,False,blitz,Slav Defense: Exchange Variation,white,2087,2219,mate,black,,,,,
yE0yty26,04/07/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2092,2121,mate,white,,,,,
PC9XMAjn,04/07/2022,False,blitz,Indian Defense: Anti-Nimzo-Indian,white,2086,2100,outoftime,white,,,,,
tIZR5LHQ,04/07/2022,False,blitz,English Defense,white,2082,1990,mate,white,,,,,
b00O0GTe,04/07/2022,False,blitz,Modern Defense: Averbakh System,black,2076,2102,resign,black,30 68 68 73 52 76 43 90 75 77 86 217 89 95 102 103 -20 77 67 120 134 145 126 144 116 137 -146 25 35 122 134 188 193 388 225 280 301 251 199 383 220 723 738 777 807 890 830 902 1353 1314 -744 -740 ,62.0,2.0,4.0,2.0
hNYxfymm,04/07/2022,False,blitz,Rat Defense: Antal Defense,black,2070,2060,resign,black,33 75 40 76 77 67 55 48 -37 28 -184 -150 -154 -63 -145 -160 -450 -207 -492 -317 -659 -507 -667 -731 -676 -711 -680 -656 -746 -656 -825 -509 -789 -812 -775 -603 -485 -193 -394 -49 -62 -37 -112 -20 -266 -288 -591 -582 -550 -600 -783 -545 -637 -337 -320 -328 -751 -351 -291 -352 -450 -426 -442 -413 -543 -336 -645 -623 -559 -465 -684 -440 -422 -431 -433 -452 -632 -612 -614 -634 -622 -582 -627 -617 -851 -725 -769 -776 -784 -817 ,88.0,7.0,2.0,4.0
zakWoVFp,04/07/2022,False,blitz,Benoni Defense: Old Benoni,white,2076,2061,outoftime,black,,,,,
jgRMRiye,04/07/2022,False,blitz,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",white,2081,2152,resign,black,,,,,
geyHn8M6,04/07/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2087,2079,outoftime,white,,,,,
F0jUR51S,04/06/2022,False,blitz,King's Indian Defense: Four Pawns Attack,black,2092,2088,resign,white,30 68 28 60 50 70 67 73 -13 105 37 39 25 40 60 38 46 89 87 113 17 244 52 37 60 38 21 57 -136 276 305 275 25 17 -19 -14 -43 104 63 92 91 122 -385 -399 -687 -578 -563 699 691 718 710 705 661 ,108.0,0.0,2.0,4.0
YFZbiPxF,04/06/2022,False,blitz,Semi-Slav Defense,white,2087,2049,resign,white,,,,,
1PZ6Iygi,04/06/2022,False,blitz,Benoni Defense: Old Benoni,white,2082,2079,mate,white,,,,,
jcIc1Udx,04/06/2022,False,blitz,Pirc Defense,black,2087,2141,mate,white,,,,,
94wVEUXQ,04/06/2022,False,blitz,Old Indian Defense,white,2081,2075,outoftime,white,,,,,
9wIs7jJz,04/06/2022,False,blitz,Pirc Defense,black,2087,2067,resign,white,,,,,
D1bwJ666,04/06/2022,False,blitz,King's Indian Defense: Semi-Averbakh System,white,2092,2163,outoftime,black,,,,,
fTCC5M0Z,04/06/2022,False,bullet,Philidor Defense: Lion Variation,black,1874,1871,resign,white,,,,,
NlZ4O4d0,04/06/2022,False,bullet,Pirc Defense: Roscher Gambit,black,1868,1833,outoftime,black,,,,,
2ocgW6MB,04/06/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2086,2077,outoftime,white,30 23 20 30 31 70 67 73 40 35 21 43 44 83 102 105 93 160 95 75 17 41 7 92 79 77 33 33 -6 111 104 160 114 137 151 147 15 7 25 103 -29 -11 -33 18 31 35 10 45 -59 -68 -71 -70 -75 11 -168 -189 -260 -115 -218 -177 -201 -224 -188 -197 -189 -242 -208 -229 -209 -2 -3 -22 -51 -64 -69 -8 -9 -9 -73 -12 -49 -58 -38 -49 -30 -15 -50 -46 -15 -6 -46 0 0 0 -588 -631 -511 0 0 0 0 0 0 0 0 0 0 0 0 7233 7221 7084 6262 6505 6930 ,34.0,6.0,2.0,2.0
o661E4rd,04/06/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,2092,2066,mate,black,,,,,
jeMuHN3i,04/05/2022,False,blitz,Pirc Defense,black,2086,2139,outoftime,black,33 75 40 63 48 67 50 84 28 64 35 75 20 59 48 139 62 120 39 132 73 220 -45 -20 -178 -197 -201 -235 -204 -203 -513 -239 -221 -225 -239 -229 -409 -448 -530 -507 -550 -445 -435 -367 -546 -506 -629 -617 -614 -710 -957 -933 -1010 -980 -1170 -1090 -1202 -1663 -1122 -1256 -1335 ,39.0,4.0,1.0,1.0
FOyJHlBt,04/05/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2086,2063,outoftime,,,,,,
85AmeEEA,04/05/2022,False,blitz,Pirc Defense,black,2081,2065,resign,black,,,,,
zsudVSfV,04/05/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2075,2070,resign,white,,,,,
WpIyXEhL,04/05/2022,False,blitz,Modern Defense,black,2081,2088,resign,white,,,,,
5sNKN8PH,04/05/2022,False,blitz,Pirc Defense,black,2075,2097,outoftime,black,,,,,
a3hjJh17,04/05/2022,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Bg4 Line",white,2080,2077,mate,black,,,,,
ksgZyTmI,04/04/2022,False,blitz,Modern Defense,black,2076,2010,resign,black,,,,,
h0sx5z35,04/04/2022,False,rapid,Old Indian Defense,white,2101,2143,draw,,30 66 26 98 86 114 100 56 75 70 63 93 81 75 67 118 97 124 110 171 134 140 88 116 -7 20 -359 44 -106 -77 -110 127 41 140 138 151 0 -41 -25 250 195 312 289 306 315 282 211 334 24 277 273 422 410 389 388 424 433 463 462 482 460 504 424 470 505 527 150 394 297 512 0 611 584 592 600 621 648 673 73 642 14 22 0 6 0 0 0 -59 -7 -26 0 -123 -9 -100 0 0 0 0 0 0 0 0 -5900 -1164 -1221 -27 -99 -138 -85 -128 -28 -145 -172 -129 0 -108 -126 -93 -138 -717 -5806 0 -173 -128 -28 0 ,89.0,2.0,3.0,7.0
ZjHX3lxj,04/04/2022,False,blitz,Semi-Slav Defense,white,2071,2024,resign,white,,,,,
ueA4q930,04/04/2022,False,blitz,Modern Defense,black,2065,2065,resign,black,30 68 34 58 15 33 14 29 14 36 22 75 57 95 119 105 124 166 112 130 34 154 135 298 112 354 347 362 303 427 292 860 816 853 882 820 813 765 820 768 640 644 698 696 684 686 430 437 434 404 292 492 448 432 432 576 505 588 579 589 590 588 625 591 561 574 0 0 0 180 180 199 174 172 155 188 196 272 307 380 280 270 42 68 0 0 -294 0 -792 -763 -784 -790 ,59.0,3.0,3.0,4.0
Im6AFOp3,04/04/2022,False,blitz,Pirc Defense,black,2059,2089,outoftime,black,,,,,
ATstk40i,04/04/2022,False,blitz,Bogo-Indian Defense: Retreat Variation,white,2054,2027,resign,white,,,,,
xVsquNOB,04/04/2022,False,blitz,"King's Indian Defense: Orthodox Variation, Positional Defense",black,2060,2034,resign,white,,,,,
kNqb3qnF,04/04/2022,False,blitz,Pirc Defense,black,2061,1973,draw,,,,,,
TT93Q6dB,04/03/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,2066,2116,outoftime,black,,,,,
Q6SFPpnJ,04/03/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2072,2069,mate,black,,,,,
BnqftIWv,04/03/2022,False,blitz,Philidor Defense: Lion Variation,black,2076,2191,resign,white,,,,,
PWRx9Mk3,04/03/2022,False,blitz,Indian Defense,black,2075,2087,outoftime,,,,,,
9krETHr3,04/03/2022,False,blitz,Pirc Defense,black,2076,2054,draw,,,,,,
NE8wtJTu,04/03/2022,False,blitz,Benoni Defense: Old Benoni,white,2070,2059,resign,white,,,,,
345rnFkK,04/03/2022,False,blitz,Benoni Defense: King's Pawn Line,white,2065,2039,outoftime,white,,,,,
MyIefttS,04/03/2022,False,blitz,Englund Gambit Complex: Englund Gambit,white,2072,2012,resign,black,,,,,
Leh2Giv1,04/02/2022,True,blitz,English Defense,white,2071,2091,stalemate,,,,,,
yNmrKlb8,04/02/2022,False,blitz,Queen's Gambit Declined: Ragozin Defense,white,2068,2112,draw,,,,,,
fgxHb3O2,04/02/2022,False,blitz,Modern Defense: Mongredien Defense,black,2073,2068,resign,white,,,,,
SYCYJeGK,04/02/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2077,2171,resign,white,,,,,
Twk52Owa,04/02/2022,False,blitz,Bogo-Indian Defense: Retreat Variation,white,2071,2152,resign,white,,,,,
FcojABPh,04/02/2022,False,blitz,English Opening: Great Snake Variation,black,2077,2036,resign,white,,,,,
YUHAKxo3,04/02/2022,False,blitz,Modern Defense,black,2071,2070,outoftime,black,,,,,
PTFRl3V2,04/02/2022,False,blitz,Queen's Gambit Declined,white,2076,2141,resign,black,,,,,
GAp2SjSA,04/02/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2081,2120,resign,black,,,,,
U49275za,04/02/2022,False,blitz,Pirc Defense,black,2074,2127,resign,black,,,,,
Uvp8j9MR,04/02/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,2069,2028,outoftime,white,,,,,
bRhl7ync,04/02/2022,False,blitz,Philidor Defense: Lion Variation,black,2074,2152,resign,white,,,,,
y4JxR1gD,04/02/2022,False,blitz,Queen's Gambit Declined,white,2068,2053,outoftime,white,,,,,
LL0HViy2,04/01/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2062,2080,resign,black,,,,,
7YgHncsP,04/01/2022,False,blitz,"Indian Defense: Budapest Defense, Rubinstein Variation",white,2057,2045,resign,white,,,,,
O0yzkdQv,04/01/2022,True,blitz,Modern Defense,black,2067,1720,resign,white,,,,,
bQfb3IpZ,04/01/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2073,2064,mate,black,,,,,
A59gwkeG,04/01/2022,False,blitz,Modern Defense,black,2076,2225,mate,white,,,,,
dcWbDmm2,04/01/2022,False,blitz,Modern Defense: Averbakh System,white,2071,2036,outoftime,white,,,,,
XyOW0eo5,04/01/2022,False,blitz,Pirc Defense,black,2066,2041,outoftime,black,,,,,
Bgk7WrAq,04/01/2022,False,blitz,Old Indian Defense,white,2061,2019,resign,white,,,,,
Kd6eTXzS,04/01/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2066,2116,resign,black,,,,,
d9COGWs4,04/01/2022,False,blitz,Dutch Defense: Classical Variation,white,2061,2012,resign,white,,,,,
UNGxS9N7,04/01/2022,False,rapid,Pirc Defense,black,2108,2086,resign,white,,,,,
bWWOJW49,04/01/2022,False,blitz,Pirc Defense,black,2055,2078,outoftime,black,,,,,
mQoQ309a,03/31/2022,False,blitz,Queen's Gambit Declined,white,2049,2036,resign,white,30 35 36 30 0 101 86 114 95 102 95 152 79 94 -9 59 -18 11 -9 76 -7 -46 -150 -150 -155 -76 -90 -79 -177 -182 -632 -375 -485 -376 -393 -53 -51 -48 -43 -57 -239 -256 -597 -566 -553 -617 -616 -420 -548 -349 -306 -351 -586 -419 -436 -300 -449 38 -270 -213 -226 -272 -268 -264 -472 -532 -557 -533 -707 -626 -689 672 638 ,84.0,9.0,2.0,4.0
kO4dRSBa,03/31/2022,False,blitz,Philidor Defense: Lion Variation,black,2050,1985,draw,,,,,,
4Ho9jC1q,03/31/2022,False,blitz,Modern Defense,black,2056,2053,resign,white,,,,,
07e9bp9V,03/31/2022,False,blitz,Queen's Gambit Declined,white,2060,2177,resign,black,,,,,
LzVOjYuV,03/31/2022,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Tartakower Defense",white,2061,1979,draw,,,,,,
KGsrGO7K,03/31/2022,False,blitz,Queen's Gambit Declined: Semi-Tarrasch Defense,white,2055,2069,resign,white,,,,,
EG6qEijD,03/31/2022,False,blitz,Philidor Defense: Lion Variation,black,2047,2199,resign,black,,,,,
FMm0Xpdw,03/31/2022,False,blitz,Pirc Defense,black,2053,2044,resign,white,,,,,
MHXozYRt,03/30/2022,False,blitz,Modern Defense,black,2058,2132,resign,white,,,,,
